timestamp,agent.name,rule.description,rule.level,rule.id
"Dec 30, 2025 @ 13:12:44.294",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 13:12:38.293",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 13:12:34.292",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 13:12:28.290",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 13:12:24.289",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 13:12:18.288",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 13:12:14.287",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 13:12:08.286",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 13:12:04.285",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 13:11:58.284",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 13:11:54.283",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 13:11:48.281",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 13:11:44.280",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 13:11:38.279",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 13:11:34.279",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 13:11:28.277",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 13:11:24.276",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 13:11:18.275",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 13:11:14.274",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 13:11:08.273",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 13:11:04.272",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 13:10:58.271",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 13:10:52.270",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 13:10:48.270",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 13:10:42.268",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 13:10:38.268",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 13:10:34.267",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 13:10:28.266",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 13:10:24.265",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 13:10:18.263",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 13:10:14.262",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 13:10:08.260",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 13:10:04.259",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 13:09:58.258",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 13:09:54.257",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 13:09:48.256",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 13:09:44.255",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 13:09:38.254",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 13:09:34.253",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 13:09:28.252",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 13:09:24.251",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 13:09:18.250",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 13:09:14.249",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 13:09:08.248",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 13:09:04.247",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 13:08:58.246",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 13:08:52.245",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 13:08:48.244",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 13:08:42.244",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 13:08:38.243",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 13:08:32.242",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 13:08:28.241",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 13:08:22.239",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 13:08:18.239",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 13:08:12.237",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 13:08:08.236",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 13:08:02.235",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 13:07:58.234",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 13:07:52.233",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 13:07:48.232",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 13:07:42.231",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 13:07:38.230",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 13:07:32.228",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 13:07:28.227",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 13:07:22.226",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 13:07:18.225",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 13:03:16.181",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 13:03:12.180",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 13:02:40.177",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 13:02:36.177",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 13:02:30.176",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 13:02:20.175",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 13:01:44.171",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 13:01:40.170",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 13:01:34.169",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 13:01:30.169",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 13:01:24.168",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 13:01:20.167",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 13:01:14.167",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 13:01:10.166",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 13:01:04.165",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 13:01:00.164",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 13:00:54.157",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 12:58:28.129",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 12:58:22.127",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 12:57:46.115",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 12:57:24.112",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 12:57:20.111",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 12:57:14.109",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 12:56:22.100",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 12:56:16.099",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 12:56:10.098",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 12:56:06.097",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 12:56:00.095",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 12:55:56.079",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 12:55:50.071",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 12:55:46.065",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 12:55:40.061",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 12:55:36.049",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 12:55:07.654",ubuntu,Listened ports status (netstat) changed (new port opened or closed).,7,533
"Dec 30, 2025 @ 12:54:46.036",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 12:54:40.030",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 12:54:34.023",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 12:54:30.018",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 12:51:17.979",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 12:51:13.978",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 12:51:07.978",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 12:51:03.977",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 12:49:07.591",ubuntu,Listened ports status (netstat) changed (new port opened or closed).,7,533
"Dec 30, 2025 @ 12:39:59.862",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 12:39:13.854",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 12:39:07.853",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 12:39:03.853",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 12:38:57.852",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 12:38:53.851",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 12:38:47.850",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 12:38:43.849",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 12:38:37.848",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 12:38:25.846",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 12:38:21.845",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 12:38:15.844",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 12:38:11.844",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 12:38:05.843",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 12:38:01.842",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 12:37:55.841",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 12:37:51.840",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 12:37:45.839",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 12:34:49.816",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 12:34:45.816",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 12:34:23.812",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 12:34:17.811",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 12:34:13.810",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 12:33:59.807",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 12:33:53.806",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 12:32:13.786",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 12:32:07.785",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 12:32:03.784",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 12:26:39.734",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 12:26:33.733",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 12:26:29.731",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 12:25:27.711",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 12:25:21.710",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 12:25:17.709",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 12:25:11.704",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 12:25:07.704",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 12:25:01.701",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 12:19:49.653",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 12:19:23.646",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 12:19:17.645",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 12:19:13.645",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 12:19:07.644",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 12:19:03.643",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 12:18:57.642",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 12:18:53.641",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 12:16:39.614",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 12:16:33.613",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 12:16:29.613",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 12:16:23.611",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 12:16:19.610",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 12:16:13.609",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 12:16:03.607",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 12:15:57.606",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 12:15:53.605",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 12:15:47.604",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 12:15:43.603",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 12:15:37.602",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 12:15:31.599",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 12:14:51.586",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 12:14:47.585",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 12:03:45.456",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 12:03:41.455",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 12:03:23.452",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 12:03:07.450",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 12:03:01.449",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 12:02:55.447",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 12:02:51.446",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 12:02:45.445",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 12:02:41.444",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 12:02:35.443",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 12:02:31.443",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 12:02:25.442",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 12:02:21.441",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 12:02:15.440",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 12:02:11.439",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 12:02:05.438",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 12:02:01.437",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 12:01:55.436",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 12:01:51.435",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 12:01:45.434",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 12:01:39.433",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 12:01:35.432",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 12:01:29.431",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 12:01:09.427",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 12:01:05.427",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 12:00:59.426",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 12:00:55.425",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 12:00:49.424",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 12:00:43.415",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 12:00:39.411",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 11:49:07.010",ubuntu,Listened ports status (netstat) changed (new port opened or closed).,7,533
"Dec 30, 2025 @ 11:45:35.238",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 11:45:29.236",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 11:45:25.235",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 11:45:19.235",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 11:45:15.231",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 11:45:09.198",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 11:45:05.196",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 11:44:43.191",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 11:44:37.190",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 11:44:29.175",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 11:43:29.149",ubuntu,SCA summary: CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Score less than 50% (45),7,19004
"Dec 30, 2025 @ 11:43:19.650",ubuntu,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure all AppArmor Profiles are in enforce or complain mode.: Status changed from failed to passed,3,19010
"Dec 30, 2025 @ 11:43:15.959",ubuntu,Wazuh server started.,3,502
"Dec 30, 2025 @ 11:43:06.994",ubuntu,Listened ports status (netstat) changed (new port opened or closed).,7,533
"Dec 30, 2025 @ 11:18:20.878",ubuntu,Listened ports status (netstat) changed (new port opened or closed).,7,533
"Dec 30, 2025 @ 11:17:21.522",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 11:17:17.518",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 11:17:11.513",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 11:17:05.508",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 11:17:01.495",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 11:16:55.401",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 11:16:51.320",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 11:16:45.303",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 11:16:41.283",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 11:16:35.279",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 11:16:31.271",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 11:16:25.241",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 11:16:21.106",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 11:16:15.096",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 11:16:11.085",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 11:16:05.077",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 11:16:01.073",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 11:15:55.068",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 11:15:51.064",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 11:15:43.047",ubuntu,Apparmor DENIED,3,52002
"Dec 30, 2025 @ 11:12:48.321",ubuntu,SCA summary: CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Score less than 50% (45),7,19004
"Dec 30, 2025 @ 11:12:42.765",ubuntu,PAM: Login session closed.,3,5502
"Dec 30, 2025 @ 11:12:38.798",ubuntu,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure all AppArmor Profiles are in enforce or complain mode.: Status changed from passed to failed,9,19011
"Dec 30, 2025 @ 11:12:29.741",ubuntu,Wazuh server started.,3,502
"Dec 30, 2025 @ 11:12:20.783",ubuntu,Listened ports status (netstat) changed (new port opened or closed).,7,533
"Dec 30, 2025 @ 11:11:26.562",ubuntu,PAM: Login session opened.,3,5501
"Dec 30, 2025 @ 11:11:26.562",ubuntu,PAM: Login session closed.,3,5502
"Dec 30, 2025 @ 11:11:26.562",ubuntu,PAM: Login session closed.,3,5502
"Dec 30, 2025 @ 11:11:26.087",ubuntu,New dpkg (Debian Package) installed.,7,2902
"Dec 30, 2025 @ 11:11:24.553",ubuntu,PAM: Login session closed.,3,5502
"Dec 30, 2025 @ 11:11:24.553",ubuntu,PAM: Login session opened.,3,5501
"Dec 30, 2025 @ 11:11:22.550",ubuntu,PAM: Login session opened.,3,5501
"Dec 30, 2025 @ 11:11:20.084",ubuntu,Dpkg (Debian Package) half configured.,7,2904
"Dec 30, 2025 @ 11:10:09.184",ubuntu,SCA summary: CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Score less than 50% (45),7,19004
"Dec 30, 2025 @ 11:09:58.225",ubuntu,New user added to the system.,8,5902
"Dec 30, 2025 @ 11:09:58.217",ubuntu,New group added to the system.,8,5901
"Dec 30, 2025 @ 11:09:58.045",ubuntu,New dpkg (Debian Package) requested to install.,3,2901
"Dec 30, 2025 @ 11:09:57.174",ubuntu,SCA summary: CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Score less than 50% (45),7,19004
"Dec 30, 2025 @ 11:09:50.140",ubuntu,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure no duplicate group names exist.,3,19008
"Dec 30, 2025 @ 11:09:50.130",ubuntu,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure no duplicate user names exist.,3,19008
"Dec 30, 2025 @ 11:09:50.119",ubuntu,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure no duplicate GIDs exist.,3,19008
"Dec 30, 2025 @ 11:09:50.109",ubuntu,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure no duplicate UIDs exist.,3,19008
"Dec 30, 2025 @ 11:09:50.099",ubuntu,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure shadow group is empty.,3,19008
"Dec 30, 2025 @ 11:09:50.089",ubuntu,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure all groups in /etc/passwd exist in /etc/group.,3,19008
"Dec 30, 2025 @ 11:09:50.078",ubuntu,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure /etc/shadow password fields are not empty.,3,19008
"Dec 30, 2025 @ 11:09:50.069",ubuntu,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure accounts in /etc/passwd use shadowed passwords.,3,19008
"Dec 30, 2025 @ 11:09:50.058",ubuntu,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure permissions on /etc/security/opasswd are configured.,7,19007
"Dec 30, 2025 @ 11:09:50.048",ubuntu,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure permissions on /etc/shells are configured.,3,19008
"Dec 30, 2025 @ 11:09:50.037",ubuntu,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure permissions on /etc/gshadow- are configured.,3,19008
"Dec 30, 2025 @ 11:09:50.027",ubuntu,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure permissions on /etc/gshadow are configured.,3,19008
"Dec 30, 2025 @ 11:09:50.017",ubuntu,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure permissions on /etc/shadow- are configured.,3,19008
"Dec 30, 2025 @ 11:09:50.007",ubuntu,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure permissions on /etc/shadow are configured.,3,19008
"Dec 30, 2025 @ 11:09:49.998",ubuntu,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure permissions on /etc/group- are configured.,3,19008
"Dec 30, 2025 @ 11:09:49.986",ubuntu,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure permissions on /etc/group are configured.,3,19008
"Dec 30, 2025 @ 11:09:49.977",ubuntu,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure permissions on /etc/passwd- are configured.,3,19008
"Dec 30, 2025 @ 11:09:49.964",ubuntu,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure permissions on /etc/passwd are configured.,3,19008
"Dec 30, 2025 @ 11:09:49.954",ubuntu,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure cryptographic mechanisms are used to protect the integrity of audit tools.,3,19009
"Dec 30, 2025 @ 11:09:49.944",ubuntu,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure filesystem integrity is regularly checked.,7,19007
"Dec 30, 2025 @ 11:09:49.934",ubuntu,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure AIDE is installed.,7,19007
"Dec 30, 2025 @ 11:09:49.923",ubuntu,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure audit tools group owner is configured.,7,19007
"Dec 30, 2025 @ 11:09:49.913",ubuntu,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure audit tools owner is configured.,7,19007
"Dec 30, 2025 @ 11:09:49.903",ubuntu,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure audit tools mode is configured.,3,19008
"Dec 30, 2025 @ 11:09:49.893",ubuntu,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure audit configuration files group owner is configured.,3,19008
"Dec 30, 2025 @ 11:09:49.883",ubuntu,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure audit configuration files owner is configured.,3,19008
"Dec 30, 2025 @ 11:09:49.872",ubuntu,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure audit configuration files mode is configured.,3,19008
"Dec 30, 2025 @ 11:09:49.862",ubuntu,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure audit log files group owner is configured.,3,19009
"Dec 30, 2025 @ 11:09:49.852",ubuntu,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure the running and on disk configuration is the same.,3,19009
"Dec 30, 2025 @ 11:09:49.842",ubuntu,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure the audit configuration is immutable.,3,19009
"Dec 30, 2025 @ 11:09:49.832",ubuntu,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure kernel module loading unloading and modification is collected.,3,19009
"Dec 30, 2025 @ 11:09:49.823",ubuntu,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure successful and unsuccessful attempts to use the usermod command are collected.,3,19009
